State,County,Date Detected,HPAI Strain,Type of Wild Bird,Sampling Source
California,Santa Clara,9/23/2022,EA H5N1,Red-tailed hawk,Wild bird mortality CDFW/CAHFS (34)
Florida,Brevard,9/13/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/13/2022,EA/AM H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/13/2022,EA/AM H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/13/2022,EA/AM H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/21/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/21/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Brevard,9/21/2022,EA H5N1,Black vulture,Wild bird mortality
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Seneca,9/19/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Monroe,9/20/2022,EA H5N1,Mute swan,Wild bird mortality NYSDEC (6)
New York,Monroe,9/20/2022,EA H5N1,Mute swan,Wild bird mortality NYSDEC (6)
Oregon,Clatsop,9/21/2022,EA H5N1,Canada goose,Wild bird mortality OR Dept of Fish and Wildlife
Pennsylvania,Chester,9/19/2022,EA H5N1,Black vulture,Wild bird mortality PA Game Commission
Pennsylvania,Crawford,9/19/2022,EA H5N1,Bald eagle,Wild bird mortality PA Game Commission
South Dakota,Perkins,9/19/2022,EA H5N1,American white pelican,"Wild bird mortality SD Game, Fish, and Parks"
South Dakota,Perkins,9/19/2022,EA H5N1,American white pelican,"Wild bird mortality SD Game, Fish, and Parks"
Utah,Sanpete,9/21/2022,EA H5N1,Great horned owl,Wild bird mortality Utah DWR
Utah,Salt Lake,9/21/2022,EA H5N1,Turkey vulture,Wild bird mortality Utah DWR
Utah,Weber,9/21/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Weber,9/21/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Washington,San Juan,9/19/2022,EA H5N1,Canada goose,Wild bird mortality WA Dept of Fish and Wildlife
Wyoming,Fremont,9/20/2022,EA H5N1,Blue-winged teal,Wild bird mortality WY Game and Fish Department
Wyoming,Johnson,9/20/2022,EA H5N1,Great horned owl,Wild bird mortality WY Game and Fish Department
Indiana,Lake,9/2/2022,EA H5N1,Canada goose,Wild bird mortality IN DNR
Maine,Hancock,8/15/2022,EA H5N1,Canada goose,Wild bird mortality Tufts University
Maine,Washington,8/15/2022,EA H5N1,Common tern,Wild bird mortality Tufts University
Ohio,Auglaize,4/15/2022,EA/AM H5N1,Bald eagle,Wild bird mortality Ohio DNR
Colorado,Larimer,9/23/2022,EA H5N1,Red-tailed hawk,Wild bird mortality CO Parks & Wildlife
New York,Seneca,9/23/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
Pennsylvania,Lackawanna,9/23/2022,EA H5N1,Canada goose,Wild bird mortality PA Game Commission
Pennsylvania,Lackawanna,9/23/2022,EA H5N1,Canada goose,Wild bird mortality PA Game Commission
Wyoming,Campbell,9/23/2022,EA H5N1,Swainson's hawk,Wild bird mortality WY Game and Fish Department
New York,Nassau,9/20/2022,EA H5N1,Black skimmer,Wild bird mortality NYSDEC (6)
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ingham,9/19/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Maine,Penobscot,9/28/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Maine,Penobscot,9/28/2022,EA H5N1,Mallard,Live bird NWDP
Maine,Penobscot,9/28/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Pennsylvania,Lancaster,9/30/2022,EA H5N1,Mallard,Agency harvest NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Vermont,Addison,9/20/2022,EA H5N1,Mallard,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Massachusetts,Essex,9/30/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Nevada,Churchill,9/30/2022,EA H5,Mallard,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Mississippi,Washington,9/30/2022,EA H5N1,Blue-winged teal,Hunter harvest NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Vermont,Addison,9/20/2022,EA H5N1,Wood duck,Live bird NWDP
Wisconsin,Manitowoc,9/29/2022,EA H5N1,Great egret,Wild bird mortality NWDP
Wisconsin,Chippewa,9/29/2022,EA H5N1,Sandhill crane,Wild bird mortality NWDP
Michigan,Ottawa,9/29/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ottawa,9/29/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ottawa,9/29/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ottawa,9/29/2022,EA H5N1,Mallard,Live bird NWDP
Michigan,Ottawa,9/29/2022,EA H5N1,Mallard,Live bird NWDP
Wisconsin,Winnebago,9/29/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Pennsylvania,Lancaster,9/30/2022,EA H5,Mallard,Agency harvest NWDP
Florida,Alachua,9/28/2022,EA H5N1,Great horned owl,Wild bird mortality FFWCC
New York,Chemung,9/28/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Albany,9/28/2022,EA H5N1,Mallard,Wild bird mortality NYSDEC (6)
New York,Albany,9/28/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Albany,9/28/2022,EA H5N1,Mallard,Wild bird mortality NYSDEC (6)
New York,Albany,9/28/2022,EA H5N1,Mallard,Wild bird mortality NYSDEC (6)
New York,Albany,9/28/2022,EA H5N1,Mallard,Wild bird mortality NYSDEC (6)
Pennsylvania,Mercer,10/4/2022,EA H5N1,Canada goose,Wild bird mortality PA Game Commission
Wyoming,Teton,10/4/2022,EA H5N1,Great horned owl,Wild bird mortality WY Game and Fish Department
Oregon,Jackson,10/4/2022,EA H5N1,Canada goose,Wild bird mortality OR Dept of Fish and Wildlife
Oregon,Jackson,10/4/2022,EA H5N1,Canada goose,Wild bird mortality OR Dept of Fish and Wildlife
Oregon,Josephine,10/4/2022,EA H5N1,Canada goose,Wild bird mortality OR Dept of Fish and Wildlife
Oregon,Washington,10/4/2022,EA H5N1,Mallard,Wild bird mortality OR Dept of Fish and Wildlife
Oregon,Multnomah,10/4/2022,EA H5N1,Bald eagle,Wild bird mortality OR Dept of Fish and Wildlife
California,Monterey,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Monterey,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Monterey,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,El Dorado,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,El Dorado,9/30/2022,EA H5N1,Mute swan,Wild bird mortality CDFW/CAHFS (34)
California,San Mateo,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,San Mateo,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,San Mateo,9/30/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Monterey,9/30/2022,EA H5N1,American white pelican,Wild bird mortality CDFW/CAHFS (34)
Utah,Davis,8/29/2022,EA H5N1,Great horned owl,Wild bird mortality Utah DWR
Utah,Weber,8/29/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Davis,8/29/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
Utah,Davis,8/29/2022,EA H5,Cinnamon teal,Wild bird mortality Utah DWR
Utah,Davis,8/29/2022,EA H5N1,Eared grebe,Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Weber,9/8/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Davis,9/8/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Davis,9/8/2022,EA H5N1,Goose (unidentified),Wild bird mortality Utah DWR
Utah,Davis,9/23/2022,EA H5N1,American white pelican,Wild bird mortality Utah DWR
Utah,Tooele,9/23/2022,EA H5N1,Canada goose,Wild bird mortality Utah DWR
