"URL report","Report ID","Report date","Event ID","Genotype / Serotype / Subtype","Test name","Laboratory","Label id","Outbreak reference","Start date","End date","Country","First administrative division","Second administrative division","Third administrative division","Location","Latitude","Longitude","Species","Typology of animal","Cases","Deaths","Killed and Disposed of","Detailed characterisation","Affected population description"
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117884 - ROSEBUD COUNTY","-",2023-04-13,"45107","United States of America","Montana","Rosebud","-","Rosebud County","46.265000000000001","-106.68000000000001","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included lethargic behavior and subsequent death."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117307 - TOMPKINS COUNTY","-",2023-04-06,"45107","United States of America","New York","Tompkins","-","Tompkins County","42.442","-76.498999999999995","Virginia Opossum","Wild",1,1,0,"-","Wild red foxes (Vulpes vulpes) and wild Virginia opossum (Didelphis virginiana)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117307 - TOMPKINS COUNTY","-",2023-04-06,"45107","United States of America","New York","Tompkins","-","Tompkins County","42.442","-76.498999999999995","Red Fox","Wild",3,3,0,"-","Wild red foxes (Vulpes vulpes) and wild Virginia opossum (Didelphis virginiana)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117676 - MODOC COUNTY","-",2023-03-28,"45107","United States of America","California","Modoc","-","Modoc County","41.482999999999997","-120.54000000000001","Puma","Wild",3,3,0,"-","Wild mountain lions (Puma concolor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117464 - BOULDER COUNTY","-",2023-03-30,"45107","United States of America","Colorado","Boulder","-","Boulder County","40.015000000000001","-105.289","Red Fox","Wild",2,2,0,"-","Wild red foxes (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117505 - CATTARAUGUS COUNTY","-",2023-04-10,"45107","United States of America","New York","Cattaraugus","-","Cattaraugus County","42.085999999999999","-78.450000000000003","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117466 - VALENCIA COUNTY","-",2023-02-01,"45107","United States of America","New Mexico","Valencia","-","Valencia County","34.805","-106.718","Striped Skunk","Wild",1,0,1,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic signs."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117465 - SAN JUAN COUNTY","-",2023-03-10,"45107","United States of America","New Mexico","San Juan","-","San Juan County","36.725999999999999","-108.24299999999999","Striped Skunk","Wild",1,0,1,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included neurologic signs."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117463 - DANE COUNTY","-",2023-04-05,"45107","United States of America","Wisconsin","Dane","-","Dane County","43.070999999999998","-89.384","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117306 - HUNTINGDON COUNTY","-",2023-04-01,"45107","United States of America","Pennsylvania","Huntingdon","-","Huntingdon County","40.484000000000002","-78.007999999999996","Red Fox","Wild",4,0,3,"-","Wild red fox kits (Vulpes vulpes). Clinical signs included seizures."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117309 - CHAFFEE COUNTY","-",2023-03-23,"45107","United States of America","Colorado","Chaffee","-","Chaffee County","38.539000000000001","-105.999","Striped Skunk","Wild",1,1,0,"-","Wild striped skunk (Mephitis mephitis)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117127 - TETON COUNTY","-",2023-03-27,"45107","United States of America","Wyoming","Teton","-","Teton County","43.472999999999999","-110.761","Puma","Wild",1,1,0,"-","Wild mountain lion (Puma concolor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_117000 - MATANUSKA-SUSITNA BOROUGH","-",2023-03-16,"45107","United States of America","Alaska","Matanuska-Susitna","-","Matanuska-Susitna Borough","61.601999999999997","-149.107","Red Fox","Wild",1,1,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116999 - BUFFALO COUNTY","-",2023-03-30,"45107","United States of America","Nebraska","Buffalo","-","Buffalo County","40.689","-99.081999999999994","Cats","Domestic",1,0,1,"-","Domestic cat (Felis catus). Clinical signs included lethargy and anorexia."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116805 - HOT SPRINGS COUNTY","-",2023-03-22,"45107","United States of America","Wyoming","Hot Springs","-","Hot Springs County","43.646999999999998","-108.20099999999999","Cats","Domestic",1,1,0,"-","Feral domestic cat (Felis catus)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116672 - MONO COUNTY","-",2023-03-14,"45107","United States of America","California","Mono","-","Mono County","38.256","-119.229","Puma","Wild",2,2,0,"-","Wild mountain lions (Puma concolor)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116671 - GALLATIN COUNTY","-",2023-03-17,"45107","United States of America","Montana","Gallatin","-","Gallatin County","45.676000000000002","-111.01000000000001","Striped Skunk","Wild",1,0,1,"-","Wild striped skunk (Mephitis mephitis). Clinical signs included abnormal behavior."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_116580 - DOUGLAS COUNTY","-",2023-03-04,"45107","United States of America","Oregon","Douglas","-","Douglas County","43.210999999999999","-123.34099999999999","American marten","Wild",1,1,0,"-","Wild American marten (Martes americana)."
"https://wahis.woah.org/#/in-event/4451/dashboard","FUR_161631",2023-07-06,4451,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","National Veterinary Services Laboratories (NVSL), Ames, Iowa","OB_121233 - HUNTINGDON COUNTY","-",2023-05-07,"45107","United States of America","Pennsylvania","Huntingdon","-","Huntingdon County","40.484000000000002","-78.007999999999996","Red Fox","Wild",1,0,0,"-","Wild red fox (Vulpes vulpes)."
"https://wahis.woah.org/#/in-event/5046/dashboard","IN_160812",2023-05-10,5046,"H5","Real-time polymerase chain reaction (real-time PCR)","División de laboratorios veterinarios","OB_118238 - FLORES","-",2023-05-05,"-","Uruguay","Flores","n.a106","-","Flores","-33.496099999999998","-56.8232","South American Coati","Captive",16,16,0,"-","On May 5th, four South-American coatis were reported dead in the Natural Reserve in the Department of Flores."
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_114649 - HIIAAP_1 - PLAYA EL HUASCAR","HIIAAP_1",2023-02-10,"-","Chile","Antofagasta","Antofagasta","Antofagasta","Playa el Huascar","-23.731943999999999","-70.439166999999998","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_114723 - HIIAAP_2 - LA RINCONADA","HIIAAP_2",2023-02-18,"-","Chile","Antofagasta","Antofagasta","Antofagasta","La Rinconada","-23.464099999999998","-70.491900000000001","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_115220 - HIIAAP_3 - PLAYA BOCA DEL DIABLO","HIIAAP_3",2023-02-23,"-","Chile","Tarapacá","Iquique","Iquique","Playa Boca del Diablo","-21.181370000000001","-70.102369999999993","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_115221 - HIIAAP_4 - HUMEDAL RIO LLUTA","HIIAAP_4",2023-02-25,"-","Chile","Arica y Parinacota","Arica","Arica","Humedal Rio Lluta","-18.397500000000001","-70.336944000000003","Marine otter","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_115987 - HIIAAP_5 - HUMEDAL RIO LLUTA","HIIAAP_5",2023-03-01,"-","Chile","Arica y Parinacota","Arica","Arica","Humedal Rio Lluta","-18.419066999999998","-70.321288999999993","South-American sea lion","Wild",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_115988 - HIIAAP_6 - PISAGUA","HIIAAP_6",2023-03-07,"-","Chile","Tarapacá","Iquique","Huara","Pisagua","-19.582256999999998","-70.204440000000005","South-American sea lion","Wild",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_115989 - HIIAAP_7 - DESEMBOCADURA DEL RIO ELQUI","HIIAAP_7",2023-03-08,"-","Chile","Coquimbo","Elqui","Coquimbo","Desembocadura del Rio Elqui","-29.903590999999999","-71.273245000000003","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_115990 - HIIAAP_8 - PLAYA EL COLORADO","HIIAAP_8",2023-03-09,"-","Chile","Tarapacá","Iquique","Iquique","Playa el Colorado","-20.201991","-70.141204999999999","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116313 - HIIAAP_9 - PLAYA COLORADO","HIIAAP_9",2023-03-07,"-","Chile","Tarapacá","Iquique","Iquique","Playa Colorado","-20.201991","-70.141204999999999","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116314 - HIIAAP_10 - CHAÑARAL","HIIAAP_10",2023-03-10,"-","Chile","Atacama","Chañaral","Chanaral","Chañaral","-26.34836","-70.622446999999994","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116315 - HIIAAP_11 - SECTOR PENÍNSULA IQUIQUE","HIIAAP_11",2023-03-10,"-","Chile","Tarapacá","Iquique","Iquique","Sector Península Iquique","-20.236367000000001","-70.152741000000006","South-American sea lion","Wild",3,3,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116316 - HIIAAP_12 - PLAYA HUAYQUIQUE","HIIAAP_12",2023-03-10,"-","Chile","Tarapacá","Iquique","Iquique","Playa Huayquique","-20.288115999999999","-70.129759000000007","Marine otter","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116317 - HIIAAP_13 - PLAYA ILOCA","HIIAAP_13",2023-03-13,"-","Chile","Maule","Curicó","Licanten","Playa Iloca","-34.9407","-72.182199999999995","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116320 - HIIAAP_14 - PLAYA BARRABAQUILLA","HIIAAP_14",2023-03-12,"-","Chile","Atacama","Copiapó","Caldera","Playa Barrabaquilla","-27.504799999999999","-70.884500000000003","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116321 - HIIAAP_15 - PLAYA EL REFUGIO","HIIAAP_15",2023-03-13,"-","Chile","Atacama","Chañaral","Chanaral","Playa el Refugio","-26.247589000000001","-70.647031999999996","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116324 - HIIAAP_16 - PISAGUA","HIIAAP_16",2023-03-16,"-","Chile","Tarapacá","Iquique","Huara","Pisagua","-19.582256999999998","-70.204440000000005","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116326 - HIIAAP_17 - PLAYA MATANZAS","HIIAAP_17",2023-03-17,"-","Chile","Libertador General Bernardo O'Higgins","Cardenal Caro","Navidad","Playa Matanzas","-33.954425000000001","-71.871268000000001","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116387 - HIIAAP_18 - SPU PLAYA ESCUDRON","HIIAAP_18",2023-03-17,"-","Chile","Bío-Bío","Concepción","Coronel","SPU Playa Escudron","-36.956000000000003","-73.167000000000002","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_116516 - HIIAAP_19 - PLAYA CARVALLO","HIIAAP_19",2023-03-19,"-","Chile","Valparaíso","Valparaíso","Valparaíso","Playa Carvallo","-33.018999999999998","-71.642499999999998","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_117205 - HIIAAP_20 - PLAYA GRANDE (HUASCO)","HIIAAP_20",2023-03-24,"-","Chile","Atacama","Huasco","Freirina","Playa Grande (Huasco)","-29.086822000000002","-71.470472000000001","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_117206 - HIIAAP_21 - PUNTA DE CHOROS","HIIAAP_21",2023-03-24,"-","Chile","Coquimbo","Elqui","La Higuera","Punta de Choros","-29.247672999999999","-71.468001999999998","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_117207 - HIIAAP_22 - PLAYA LA BOCA (CONCÓN)","HIIAAP_22",2023-03-29,"-","Chile","Valparaíso","Valparaíso","Vina del Mar","Playa la Boca (Concón)","-32.915377999999997","-71.50788","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_117208 - HIIAAP_23 - PLAYA EL COLORADO","HIIAAP_23",2023-04-03,"-","Chile","Tarapacá","Iquique","Iquique","Playa el Colorado","-20.201991","-70.141204999999999","South-American sea lion","Wild",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119146 - HIIAAP_24 - CALETA PERONE","HIIAAP_24",2023-04-04,"-","Chile","Bío-Bío","Concepción","Talcahuano","Caleta Perone","-36.760855999999997","-73.195571000000001","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119236 - HIIAAP_26 - PLAYA VENTANAS","HIIAAP_26",2023-04-20,"-","Chile","Los Lagos","Llanquihue","Maullin","Playa Ventanas","-41.744605999999997","-73.736564999999999","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119237 - HIIAAP_27 - PLAYA ACAPULCO","HIIAAP_27",2023-04-20,"-","Chile","Valparaíso","Valparaíso","Vina del Mar","Playa Acapulco","-33.013424999999998","-71.555537999999999","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119238 - HIIAAP_28 - PLAYA POLUCUE","HIIAAP_28",2023-04-21,"-","Chile","Los Lagos","Chiloé","Ancud","Playa Polucue","-41.866900000000001","-74.019199999999998","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119240 - HIIAAP_29 - BAHÍA CAULIN","HIIAAP_29",2023-04-25,"-","Chile","Los Lagos","Chiloé","Ancud","Bahía Caulin","-41.824354","-73.635236000000006","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119241 - HIIAAP_30 - CHAITEN","HIIAAP_30",2023-04-25,"-","Chile","Los Lagos","Palena","Chaiten","Chaiten","-42.9116","-72.718199999999996","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119406 - HIIAAP_31 - PUERTO NATALES","HIIAAP_31",2023-04-22,"-","Chile","Magallanes y Antártica Chilena","Última Esperanza","Natales","Puerto Natales","-51.742856000000003","-72.494136999999995","Huillin","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_161069",2023-06-07,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_119408 - HIIAAP_32 - PUERTO OXXEAN","HIIAAP_32",2023-05-25,"-","Chile","Aisén del General Carlos Ibáñez del Campo","Aisén","Aisen","Puerto Oxxean","-45.464700000000001","-72.823700000000002","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5065/dashboard","FUR_161478",2023-06-29,5065,"H5N5","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Canadian Food Inspection Agency (CFIA), National Centre for Foreign Animal Disease (NCFAD), Canadian Science Centre for Human and Animal Health","OB_119023 - PEI-2023-HPAIM-001 - PRINCE EDWARD ISLAND - MAMMALS","PEI-2023-HPAIM-001",2023-04-04,"-","Canada","Prince Edward Island","Queens","Charlottetown","Prince Edward Island - mammals","46.25","-63.109999999999999","Racoon (Northern raccoon) ","Wild",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/5065/dashboard","FUR_161478",2023-06-29,5065,"H5N5","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Canadian Food Inspection Agency (CFIA), National Centre for Foreign Animal Disease (NCFAD), Canadian Science Centre for Human and Animal Health","OB_119023 - PEI-2023-HPAIM-001 - PRINCE EDWARD ISLAND - MAMMALS","PEI-2023-HPAIM-001",2023-04-04,"-","Canada","Prince Edward Island","Queens","Charlottetown","Prince Edward Island - mammals","46.25","-63.109999999999999","Striped Skunk","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4412/dashboard","IN_155011",2022-04-19,4412,"H5N8","Polymerase chain reaction (PCR)","Statens Serum Institut","OB_101583 - FEDDET STRAND","-",2021-09-30,"44469","Danimark","Veterinary Inspection Unit East","Assens","-","Feddet strand","55.207999999999998","9.9870000000000001","Harbor Seal","Wild",1,1,0,"-","A harbor seal (Phoca vitulina) was found dead on the beach in Municipality of Assens in september 2021. On February 14th 2022, Statens Serum Institute confirmed influenza A virus of high pathogenicity (H5N8) in samples from the seal."
"https://wahis.woah.org/#/in-event/3598/dashboard","IN_149091",2021-03-15,3598,"H5N8","Reverse transcription-polymerase chain reaction (RT-PCR)","Animal and Plant Health Agency (APHA)","OB_82786 - AIV 6431 - ENGLAND","AIV 6431",2020-11-21,"44239","United Kingdom","England","Surrey","Runnymede","england","51.353000000000002","-0.49299999999999999","Gray Seal","Wild",1,0,1,"-","-"
"https://wahis.woah.org/#/in-event/3598/dashboard","IN_149091",2021-03-15,3598,"H5N8","Reverse transcription-polymerase chain reaction (RT-PCR)","Animal and Plant Health Agency (APHA)","OB_82786 - AIV 6431 - ENGLAND","AIV 6431",2020-11-21,"44239","United Kingdom","England","Surrey","Runnymede","england","51.353000000000002","-0.49299999999999999","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/3598/dashboard","IN_149091",2021-03-15,3598,"H5N8","Reverse transcription-polymerase chain reaction (RT-PCR)","Animal and Plant Health Agency (APHA)","OB_82786 - AIV 6431 - ENGLAND","AIV 6431",2020-11-21,"44239","United Kingdom","England","Surrey","Runnymede","england","51.353000000000002","-0.49299999999999999","Harbor Seal","Wild",4,1,3,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115969 - KORTENBERG","-",2022-04-07,"44658","Belgium","Vlaanderen","Vlaams Brabant","Leuven","Kortenberg","50.86065","4.5579999999999998","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115973 - KNOKKE-HEIST","-",2022-06-19,"44731","Belgium","Vlaanderen","West-Vlaanderen","Brugge","Knokke-Heist","51.338430000000002","3.2266400000000002","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115974 - OOSTENDE","-",2022-07-17,"44759","Belgium","Vlaanderen","West-Vlaanderen","Oostende","Oostende","51.201430000000002","2.85311","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115976 - VILVOORDE","-",2022-11-29,"44894","Belgium","Vlaanderen","Vlaams Brabant","Halle-Vilvoorde","Vilvoorde","50.906399999999998","4.3829099999999999","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
